Table Name: Square$RecordAll$domain0, Topic Name: Square
Timestamp,color,x,y,shapesize,fillKind,angle
Tue May 04 10:10:44 2021,RED,169,30,30,0,0.0000000000
Tue May 04 10:10:44 2021,GREEN,122,114,30,0,0.0000000000
Tue May 04 10:10:44 2021,RED,166,35,30,0,0.0000000000
Tue May 04 10:10:44 2021,GREEN,120,112,30,0,0.0000000000
Tue May 04 10:10:44 2021,RED,163,40,30,0,0.0000000000
Tue May 04 10:10:44 2021,GREEN,118,110,30,0,0.0000000000
Tue May 04 10:10:44 2021,RED,160,45,30,0,0.0000000000
Tue May 04 10:10:44 2021,GREEN,116,108,30,0,0.0000000000
Tue May 04 10:10:44 2021,RED,157,50,30,0,0.0000000000
Tue May 04 10:10:44 2021,GREEN,114,106,30,0,0.0000000000
Tue May 04 10:10:44 2021,RED,154,55,30,0,0.0000000000
Tue May 04 10:10:44 2021,GREEN,112,104,30,0,0.0000000000
Tue May 04 10:10:44 2021,RED,151,60,30,0,0.0000000000
Tue May 04 10:10:44 2021,GREEN,110,102,30,0,0.0000000000
Tue May 04 10:10:44 2021,RED,148,65,30,0,0.0000000000
Tue May 04 10:10:44 2021,GREEN,108,100,30,0,0.0000000000
Tue May 04 10:10:44 2021,RED,145,70,30,0,0.0000000000
Tue May 04 10:10:44 2021,GREEN,106,98,30,0,0.0000000000
Tue May 04 10:10:44 2021,RED,142,75,30,0,0.0000000000
Tue May 04 10:10:44 2021,GREEN,104,96,30,0,0.0000000000
Tue May 04 10:10:45 2021,RED,139,80,30,0,0.0000000000
Tue May 04 10:10:45 2021,GREEN,102,94,30,0,0.0000000000
Tue May 04 10:10:45 2021,RED,136,85,30,0,0.0000000000
Tue May 04 10:10:45 2021,GREEN,100,92,30,0,0.0000000000
Tue May 04 10:10:45 2021,RED,133,90,30,0,0.0000000000
Tue May 04 10:10:45 2021,GREEN,98,90,30,0,0.0000000000
Tue May 04 10:10:45 2021,RED,130,95,30,0,0.0000000000
Tue May 04 10:10:45 2021,GREEN,96,88,30,0,0.0000000000
Tue May 04 10:10:45 2021,RED,127,100,30,0,0.0000000000
Tue May 04 10:10:45 2021,GREEN,94,86,30,0,0.0000000000
Tue May 04 10:10:45 2021,RED,124,105,30,0,0.0000000000
Tue May 04 10:10:45 2021,GREEN,92,84,30,0,0.0000000000
Tue May 04 10:10:45 2021,RED,121,110,30,0,0.0000000000
Tue May 04 10:10:45 2021,GREEN,90,82,30,0,0.0000000000
Tue May 04 10:10:45 2021,RED,118,115,30,0,0.0000000000
Tue May 04 10:10:45 2021,GREEN,88,80,30,0,0.0000000000
Tue May 04 10:10:45 2021,RED,115,120,30,0,0.0000000000
Tue May 04 10:10:45 2021,GREEN,86,78,30,0,0.0000000000
Tue May 04 10:10:45 2021,RED,112,125,30,0,0.0000000000
Tue May 04 10:10:45 2021,GREEN,84,76,30,0,0.0000000000
Tue May 04 10:10:45 2021,RED,109,130,30,0,0.0000000000
Tue May 04 10:10:45 2021,GREEN,82,74,30,0,0.0000000000
Tue May 04 10:10:45 2021,RED,106,135,30,0,0.0000000000
Tue May 04 10:10:45 2021,GREEN,80,72,30,0,0.0000000000
Tue May 04 10:10:45 2021,RED,103,140,30,0,0.0000000000
Tue May 04 10:10:45 2021,GREEN,78,70,30,0,0.0000000000
Tue May 04 10:10:45 2021,RED,100,145,30,0,0.0000000000
Tue May 04 10:10:45 2021,GREEN,76,68,30,0,0.0000000000
Tue May 04 10:10:45 2021,RED,97,150,30,0,0.0000000000
Tue May 04 10:10:45 2021,GREEN,74,66,30,0,0.0000000000
Tue May 04 10:10:45 2021,RED,94,155,30,0,0.0000000000
Tue May 04 10:10:45 2021,GREEN,72,64,30,0,0.0000000000
Tue May 04 10:10:46 2021,RED,91,160,30,0,0.0000000000
Tue May 04 10:10:46 2021,GREEN,70,62,30,0,0.0000000000
Tue May 04 10:10:46 2021,RED,88,165,30,0,0.0000000000
Tue May 04 10:10:46 2021,GREEN,68,60,30,0,0.0000000000
Tue May 04 10:10:46 2021,RED,85,170,30,0,0.0000000000
Tue May 04 10:10:46 2021,GREEN,66,58,30,0,0.0000000000
Tue May 04 10:10:46 2021,RED,82,175,30,0,0.0000000000
Tue May 04 10:10:46 2021,GREEN,64,56,30,0,0.0000000000
Tue May 04 10:10:46 2021,RED,79,180,30,0,0.0000000000
Tue May 04 10:10:46 2021,GREEN,62,54,30,0,0.0000000000
Tue May 04 10:10:46 2021,RED,76,185,30,0,0.0000000000
Tue May 04 10:10:46 2021,GREEN,60,52,30,0,0.0000000000
Tue May 04 10:10:46 2021,RED,73,190,30,0,0.0000000000
Tue May 04 10:10:46 2021,GREEN,58,50,30,0,0.0000000000
Tue May 04 10:10:46 2021,RED,70,195,30,0,0.0000000000
Tue May 04 10:10:46 2021,GREEN,56,48,30,0,0.0000000000
Tue May 04 10:10:46 2021,RED,67,200,30,0,0.0000000000
Tue May 04 10:10:46 2021,GREEN,54,46,30,0,0.0000000000
Tue May 04 10:10:46 2021,RED,64,205,30,0,0.0000000000
Tue May 04 10:10:46 2021,GREEN,52,44,30,0,0.0000000000
Tue May 04 10:10:46 2021,RED,61,210,30,0,0.0000000000
Tue May 04 10:10:46 2021,GREEN,50,42,30,0,0.0000000000
Tue May 04 10:10:46 2021,RED,58,215,30,0,0.0000000000
Tue May 04 10:10:46 2021,GREEN,48,40,30,0,0.0000000000
Tue May 04 10:10:46 2021,RED,55,220,30,0,0.0000000000
Tue May 04 10:10:46 2021,GREEN,46,38,30,0,0.0000000000
Tue May 04 10:10:46 2021,RED,52,225,30,0,0.0000000000
Tue May 04 10:10:46 2021,GREEN,44,36,30,0,0.0000000000
Tue May 04 10:10:46 2021,RED,49,230,30,0,0.0000000000
Tue May 04 10:10:46 2021,GREEN,42,34,30,0,0.0000000000
Tue May 04 10:10:46 2021,RED,46,235,30,0,0.0000000000
Tue May 04 10:10:46 2021,GREEN,40,32,30,0,0.0000000000
Tue May 04 10:10:47 2021,RED,43,240,30,0,0.0000000000
Tue May 04 10:10:47 2021,GREEN,38,30,30,0,0.0000000000
Tue May 04 10:10:47 2021,RED,40,245,30,0,0.0000000000
Tue May 04 10:10:47 2021,GREEN,36,28,30,0,0.0000000000
Tue May 04 10:10:47 2021,RED,37,250,30,0,0.0000000000
Tue May 04 10:10:47 2021,GREEN,34,26,30,0,0.0000000000
Tue May 04 10:10:47 2021,RED,34,250,30,0,0.0000000000
Tue May 04 10:10:47 2021,GREEN,32,24,30,0,0.0000000000
Tue May 04 10:10:47 2021,RED,31,245,30,0,0.0000000000
Tue May 04 10:10:47 2021,GREEN,30,22,30,0,0.0000000000
Tue May 04 10:10:47 2021,RED,28,240,30,0,0.0000000000
Tue May 04 10:10:47 2021,GREEN,28,20,30,0,0.0000000000
Tue May 04 10:10:47 2021,RED,25,235,30,0,0.0000000000
Tue May 04 10:10:47 2021,GREEN,26,18,30,0,0.0000000000
Tue May 04 10:10:47 2021,RED,22,230,30,0,0.0000000000
Tue May 04 10:10:47 2021,GREEN,24,16,30,0,0.0000000000
Tue May 04 10:10:47 2021,RED,19,225,30,0,0.0000000000
Tue May 04 10:10:47 2021,GREEN,22,15,30,0,0.0000000000
Tue May 04 10:10:47 2021,RED,16,220,30,0,0.0000000000
Tue May 04 10:10:47 2021,GREEN,20,17,30,0,0.0000000000
Tue May 04 10:10:47 2021,RED,15,215,30,0,0.0000000000
Tue May 04 10:10:47 2021,GREEN,18,19,30,0,0.0000000000
Tue May 04 10:10:47 2021,RED,18,210,30,0,0.0000000000
Tue May 04 10:10:47 2021,GREEN,16,21,30,0,0.0000000000
Tue May 04 10:10:47 2021,RED,21,205,30,0,0.0000000000
Tue May 04 10:10:47 2021,GREEN,15,23,30,0,0.0000000000
Tue May 04 10:10:47 2021,RED,24,200,30,0,0.0000000000
Tue May 04 10:10:47 2021,GREEN,17,25,30,0,0.0000000000
Tue May 04 10:10:47 2021,RED,27,195,30,0,0.0000000000
Tue May 04 10:10:47 2021,GREEN,19,27,30,0,0.0000000000
Tue May 04 10:10:47 2021,RED,30,190,30,0,0.0000000000
Tue May 04 10:10:47 2021,GREEN,21,29,30,0,0.0000000000
Tue May 04 10:10:48 2021,RED,33,185,30,0,0.0000000000
Tue May 04 10:10:48 2021,GREEN,23,31,30,0,0.0000000000
Tue May 04 10:10:48 2021,RED,36,180,30,0,0.0000000000
Tue May 04 10:10:48 2021,GREEN,25,33,30,0,0.0000000000
Tue May 04 10:10:48 2021,RED,39,175,30,0,0.0000000000
Tue May 04 10:10:48 2021,GREEN,27,35,30,0,0.0000000000
Tue May 04 10:10:48 2021,RED,42,170,30,0,0.0000000000
Tue May 04 10:10:48 2021,GREEN,29,37,30,0,0.0000000000
Tue May 04 10:10:48 2021,RED,45,165,30,0,0.0000000000
Tue May 04 10:10:48 2021,GREEN,31,39,30,0,0.0000000000
Tue May 04 10:10:48 2021,RED,48,160,30,0,0.0000000000
Tue May 04 10:10:48 2021,GREEN,33,41,30,0,0.0000000000
Tue May 04 10:10:48 2021,RED,51,155,30,0,0.0000000000
Tue May 04 10:10:48 2021,GREEN,35,43,30,0,0.0000000000
Tue May 04 10:10:48 2021,RED,54,150,30,0,0.0000000000
Tue May 04 10:10:48 2021,GREEN,37,45,30,0,0.0000000000
Tue May 04 10:10:48 2021,RED,57,145,30,0,0.0000000000
Tue May 04 10:10:48 2021,GREEN,39,47,30,0,0.0000000000
Tue May 04 10:10:48 2021,RED,60,140,30,0,0.0000000000
Tue May 04 10:10:48 2021,GREEN,41,49,30,0,0.0000000000
Tue May 04 10:10:48 2021,RED,63,135,30,0,0.0000000000
Tue May 04 10:10:48 2021,GREEN,43,51,30,0,0.0000000000
Tue May 04 10:10:48 2021,RED,66,130,30,0,0.0000000000
Tue May 04 10:10:48 2021,GREEN,45,53,30,0,0.0000000000
Tue May 04 10:10:48 2021,RED,69,125,30,0,0.0000000000
Tue May 04 10:10:48 2021,GREEN,47,55,30,0,0.0000000000
Tue May 04 10:10:48 2021,RED,72,120,30,0,0.0000000000
Tue May 04 10:10:48 2021,GREEN,49,57,30,0,0.0000000000
Tue May 04 10:10:48 2021,RED,75,115,30,0,0.0000000000
Tue May 04 10:10:48 2021,GREEN,51,59,30,0,0.0000000000
Tue May 04 10:10:48 2021,RED,78,110,30,0,0.0000000000
Tue May 04 10:10:48 2021,GREEN,53,61,30,0,0.0000000000
Tue May 04 10:10:49 2021,RED,81,105,30,0,0.0000000000
Tue May 04 10:10:49 2021,GREEN,55,63,30,0,0.0000000000
Tue May 04 10:10:49 2021,RED,84,100,30,0,0.0000000000
Tue May 04 10:10:49 2021,GREEN,57,65,30,0,0.0000000000
Tue May 04 10:10:49 2021,RED,87,95,30,0,0.0000000000
Tue May 04 10:10:49 2021,GREEN,59,67,30,0,0.0000000000
Tue May 04 10:10:49 2021,RED,90,90,30,0,0.0000000000
Tue May 04 10:10:49 2021,GREEN,61,69,30,0,0.0000000000
Tue May 04 10:10:49 2021,RED,93,85,30,0,0.0000000000
Tue May 04 10:10:49 2021,GREEN,63,71,30,0,0.0000000000
Tue May 04 10:10:49 2021,RED,96,80,30,0,0.0000000000
Tue May 04 10:10:49 2021,GREEN,65,73,30,0,0.0000000000
Tue May 04 10:10:49 2021,RED,99,75,30,0,0.0000000000
Tue May 04 10:10:49 2021,GREEN,67,75,30,0,0.0000000000
Tue May 04 10:10:49 2021,RED,102,70,30,0,0.0000000000
Tue May 04 10:10:49 2021,GREEN,69,77,30,0,0.0000000000
Tue May 04 10:10:49 2021,RED,105,65,30,0,0.0000000000
Tue May 04 10:10:49 2021,GREEN,71,79,30,0,0.0000000000
Tue May 04 10:10:49 2021,RED,108,60,30,0,0.0000000000
Tue May 04 10:10:49 2021,GREEN,73,81,30,0,0.0000000000
Tue May 04 10:10:49 2021,RED,111,55,30,0,0.0000000000
Tue May 04 10:10:49 2021,GREEN,75,83,30,0,0.0000000000
Tue May 04 10:10:49 2021,RED,114,50,30,0,0.0000000000
Tue May 04 10:10:49 2021,GREEN,77,85,30,0,0.0000000000
Tue May 04 10:10:49 2021,RED,117,45,30,0,0.0000000000
Tue May 04 10:10:49 2021,GREEN,79,87,30,0,0.0000000000
Tue May 04 10:10:49 2021,RED,120,40,30,0,0.0000000000
Tue May 04 10:10:49 2021,GREEN,81,89,30,0,0.0000000000
Tue May 04 10:10:49 2021,RED,123,35,30,0,0.0000000000
Tue May 04 10:10:49 2021,GREEN,83,91,30,0,0.0000000000
Tue May 04 10:10:49 2021,RED,126,30,30,0,0.0000000000
Tue May 04 10:10:49 2021,GREEN,85,93,30,0,0.0000000000
Tue May 04 10:10:50 2021,RED,129,25,30,0,0.0000000000
Tue May 04 10:10:50 2021,GREEN,87,95,30,0,0.0000000000
Tue May 04 10:10:50 2021,RED,132,20,30,0,0.0000000000
Tue May 04 10:10:50 2021,GREEN,89,97,30,0,0.0000000000
Tue May 04 10:10:50 2021,RED,135,15,30,0,0.0000000000
Tue May 04 10:10:50 2021,GREEN,91,99,30,0,0.0000000000
Tue May 04 10:10:50 2021,RED,138,15,30,0,0.0000000000
Tue May 04 10:10:50 2021,GREEN,93,101,30,0,0.0000000000
Tue May 04 10:10:50 2021,RED,141,20,30,0,0.0000000000
Tue May 04 10:10:50 2021,GREEN,95,103,30,0,0.0000000000
Tue May 04 10:10:50 2021,RED,144,25,30,0,0.0000000000
Tue May 04 10:10:50 2021,GREEN,97,105,30,0,0.0000000000
