Table Name: Circle$RecordAll$domain0, Topic Name: Circle
Timestamp,color,x,y,shapesize,fillKind,angle
Tue May 04 10:11:00 2021,YELLOW,164,88,30,0,0.0000000000
Tue May 04 10:11:00 2021,YELLOW,162,82,30,0,0.0000000000
Tue May 04 10:11:01 2021,YELLOW,160,76,30,0,0.0000000000
Tue May 04 10:11:01 2021,YELLOW,158,70,30,0,0.0000000000
Tue May 04 10:11:01 2021,YELLOW,156,64,30,0,0.0000000000
Tue May 04 10:11:01 2021,YELLOW,154,58,30,0,0.0000000000
Tue May 04 10:11:01 2021,YELLOW,152,52,30,0,0.0000000000
Tue May 04 10:11:01 2021,YELLOW,150,46,30,0,0.0000000000
Tue May 04 10:11:01 2021,YELLOW,148,40,30,0,0.0000000000
Tue May 04 10:11:01 2021,YELLOW,146,34,30,0,0.0000000000
Tue May 04 10:11:01 2021,YELLOW,144,28,30,0,0.0000000000
Tue May 04 10:11:01 2021,YELLOW,142,22,30,0,0.0000000000
Tue May 04 10:11:01 2021,YELLOW,140,16,30,0,0.0000000000
Tue May 04 10:11:01 2021,YELLOW,138,15,30,0,0.0000000000
Tue May 04 10:11:01 2021,YELLOW,136,21,30,0,0.0000000000
Tue May 04 10:11:01 2021,YELLOW,134,27,30,0,0.0000000000
Tue May 04 10:11:01 2021,YELLOW,132,33,30,0,0.0000000000
Tue May 04 10:11:01 2021,YELLOW,130,39,30,0,0.0000000000
Tue May 04 10:11:02 2021,YELLOW,128,45,30,0,0.0000000000
Tue May 04 10:11:02 2021,YELLOW,126,51,30,0,0.0000000000
Tue May 04 10:11:02 2021,YELLOW,124,57,30,0,0.0000000000
Tue May 04 10:11:02 2021,YELLOW,122,63,30,0,0.0000000000
Tue May 04 10:11:02 2021,YELLOW,120,69,30,0,0.0000000000
Tue May 04 10:11:02 2021,YELLOW,118,75,30,0,0.0000000000
Tue May 04 10:11:02 2021,YELLOW,116,81,30,0,0.0000000000
Tue May 04 10:11:02 2021,YELLOW,114,87,30,0,0.0000000000
Tue May 04 10:11:02 2021,YELLOW,112,93,30,0,0.0000000000
Tue May 04 10:11:02 2021,YELLOW,110,99,30,0,0.0000000000
Tue May 04 10:11:02 2021,YELLOW,108,105,30,0,0.0000000000
Tue May 04 10:11:02 2021,YELLOW,106,111,30,0,0.0000000000
Tue May 04 10:11:02 2021,YELLOW,104,117,30,0,0.0000000000
Tue May 04 10:11:02 2021,YELLOW,102,123,30,0,0.0000000000
Tue May 04 10:11:02 2021,YELLOW,100,129,30,0,0.0000000000
Tue May 04 10:11:02 2021,YELLOW,98,135,30,0,0.0000000000
Tue May 04 10:11:03 2021,YELLOW,96,141,30,0,0.0000000000
Tue May 04 10:11:03 2021,YELLOW,94,147,30,0,0.0000000000
Tue May 04 10:11:03 2021,YELLOW,92,153,30,0,0.0000000000
Tue May 04 10:11:03 2021,YELLOW,90,159,30,0,0.0000000000
Tue May 04 10:11:03 2021,YELLOW,88,165,30,0,0.0000000000
Tue May 04 10:11:03 2021,YELLOW,86,171,30,0,0.0000000000
Tue May 04 10:11:03 2021,YELLOW,84,177,30,0,0.0000000000
Tue May 04 10:11:03 2021,YELLOW,82,183,30,0,0.0000000000
Tue May 04 10:11:03 2021,YELLOW,80,189,30,0,0.0000000000
Tue May 04 10:11:03 2021,YELLOW,78,195,30,0,0.0000000000
Tue May 04 10:11:03 2021,YELLOW,76,201,30,0,0.0000000000
Tue May 04 10:11:03 2021,YELLOW,74,207,30,0,0.0000000000
Tue May 04 10:11:03 2021,YELLOW,72,213,30,0,0.0000000000
Tue May 04 10:11:03 2021,YELLOW,70,219,30,0,0.0000000000
Tue May 04 10:11:03 2021,YELLOW,68,225,30,0,0.0000000000
Tue May 04 10:11:03 2021,YELLOW,66,231,30,0,0.0000000000
Tue May 04 10:11:04 2021,YELLOW,64,237,30,0,0.0000000000
Tue May 04 10:11:04 2021,YELLOW,62,243,30,0,0.0000000000
Tue May 04 10:11:04 2021,YELLOW,60,249,30,0,0.0000000000
Tue May 04 10:11:04 2021,YELLOW,58,250,30,0,0.0000000000
Tue May 04 10:11:04 2021,YELLOW,56,244,30,0,0.0000000000
Tue May 04 10:11:04 2021,YELLOW,54,238,30,0,0.0000000000
Tue May 04 10:11:04 2021,YELLOW,52,232,30,0,0.0000000000
Tue May 04 10:11:04 2021,YELLOW,50,226,30,0,0.0000000000
Tue May 04 10:11:04 2021,YELLOW,48,220,30,0,0.0000000000
Tue May 04 10:11:04 2021,YELLOW,46,214,30,0,0.0000000000
Tue May 04 10:11:04 2021,YELLOW,44,208,30,0,0.0000000000
Tue May 04 10:11:04 2021,YELLOW,42,202,30,0,0.0000000000
Tue May 04 10:11:04 2021,YELLOW,40,196,30,0,0.0000000000
Tue May 04 10:11:04 2021,YELLOW,38,190,30,0,0.0000000000
Tue May 04 10:11:04 2021,YELLOW,36,184,30,0,0.0000000000
Tue May 04 10:11:04 2021,YELLOW,34,178,30,0,0.0000000000
Tue May 04 10:11:05 2021,YELLOW,32,172,30,0,0.0000000000
Tue May 04 10:11:05 2021,YELLOW,30,166,30,0,0.0000000000
Tue May 04 10:11:05 2021,YELLOW,28,160,30,0,0.0000000000
Tue May 04 10:11:05 2021,YELLOW,26,154,30,0,0.0000000000
Tue May 04 10:11:05 2021,YELLOW,24,148,30,0,0.0000000000
Tue May 04 10:11:05 2021,YELLOW,22,142,30,0,0.0000000000
Tue May 04 10:11:05 2021,YELLOW,20,136,30,0,0.0000000000
Tue May 04 10:11:05 2021,YELLOW,18,130,30,0,0.0000000000
Tue May 04 10:11:05 2021,YELLOW,16,124,30,0,0.0000000000
Tue May 04 10:11:05 2021,YELLOW,15,118,30,0,0.0000000000
Tue May 04 10:11:05 2021,YELLOW,17,112,30,0,0.0000000000
Tue May 04 10:11:05 2021,YELLOW,19,106,30,0,0.0000000000
Tue May 04 10:11:05 2021,YELLOW,21,100,30,0,0.0000000000
Tue May 04 10:11:05 2021,YELLOW,23,94,30,0,0.0000000000
Tue May 04 10:11:05 2021,YELLOW,25,88,30,0,0.0000000000
Tue May 04 10:11:05 2021,YELLOW,27,82,30,0,0.0000000000
Tue May 04 10:11:06 2021,YELLOW,29,76,30,0,0.0000000000
Tue May 04 10:11:06 2021,YELLOW,31,70,30,0,0.0000000000
Tue May 04 10:11:06 2021,YELLOW,33,64,30,0,0.0000000000
Tue May 04 10:11:06 2021,YELLOW,35,58,30,0,0.0000000000
Tue May 04 10:11:06 2021,YELLOW,37,52,30,0,0.0000000000
Tue May 04 10:11:06 2021,YELLOW,39,46,30,0,0.0000000000
Tue May 04 10:11:06 2021,YELLOW,41,40,30,0,0.0000000000
Tue May 04 10:11:06 2021,YELLOW,43,34,30,0,0.0000000000
Tue May 04 10:11:06 2021,YELLOW,45,28,30,0,0.0000000000
Tue May 04 10:11:06 2021,YELLOW,47,22,30,0,0.0000000000
Tue May 04 10:11:06 2021,YELLOW,49,16,30,0,0.0000000000
Tue May 04 10:11:06 2021,YELLOW,51,15,30,0,0.0000000000
Tue May 04 10:11:06 2021,YELLOW,53,21,30,0,0.0000000000
Tue May 04 10:11:06 2021,YELLOW,55,27,30,0,0.0000000000
Tue May 04 10:11:06 2021,YELLOW,57,33,30,0,0.0000000000
Tue May 04 10:11:06 2021,YELLOW,59,39,30,0,0.0000000000
Tue May 04 10:11:07 2021,YELLOW,61,45,30,0,0.0000000000
Tue May 04 10:11:07 2021,YELLOW,63,51,30,0,0.0000000000
Tue May 04 10:11:07 2021,YELLOW,65,57,30,0,0.0000000000
Tue May 04 10:11:07 2021,YELLOW,67,63,30,0,0.0000000000
Tue May 04 10:11:07 2021,YELLOW,69,69,30,0,0.0000000000
Tue May 04 10:11:07 2021,YELLOW,71,75,30,0,0.0000000000
Tue May 04 10:11:07 2021,YELLOW,73,81,30,0,0.0000000000
Tue May 04 10:11:07 2021,YELLOW,75,87,30,0,0.0000000000
Tue May 04 10:11:07 2021,YELLOW,77,93,30,0,0.0000000000
Tue May 04 10:11:07 2021,YELLOW,79,99,30,0,0.0000000000
Tue May 04 10:11:07 2021,YELLOW,81,105,30,0,0.0000000000
Tue May 04 10:11:07 2021,YELLOW,83,111,30,0,0.0000000000
Tue May 04 10:11:07 2021,YELLOW,85,117,30,0,0.0000000000
Tue May 04 10:11:07 2021,YELLOW,87,123,30,0,0.0000000000
Tue May 04 10:11:07 2021,YELLOW,89,129,30,0,0.0000000000
Tue May 04 10:11:08 2021,YELLOW,91,135,30,0,0.0000000000
Tue May 04 10:11:08 2021,YELLOW,93,141,30,0,0.0000000000
Tue May 04 10:11:08 2021,YELLOW,95,147,30,0,0.0000000000
Tue May 04 10:11:08 2021,YELLOW,97,153,30,0,0.0000000000
Tue May 04 10:11:08 2021,YELLOW,99,159,30,0,0.0000000000
Tue May 04 10:11:08 2021,YELLOW,101,165,30,0,0.0000000000
Tue May 04 10:11:08 2021,YELLOW,103,171,30,0,0.0000000000
Tue May 04 10:11:08 2021,YELLOW,105,177,30,0,0.0000000000
Tue May 04 10:11:08 2021,YELLOW,107,183,30,0,0.0000000000
Tue May 04 10:11:08 2021,YELLOW,109,189,30,0,0.0000000000
Tue May 04 10:11:08 2021,YELLOW,111,195,30,0,0.0000000000
Tue May 04 10:11:08 2021,YELLOW,113,201,30,0,0.0000000000
Tue May 04 10:11:08 2021,YELLOW,115,207,30,0,0.0000000000
Tue May 04 10:11:08 2021,YELLOW,117,213,30,0,0.0000000000
Tue May 04 10:11:08 2021,YELLOW,119,219,30,0,0.0000000000
Tue May 04 10:11:08 2021,YELLOW,121,225,30,0,0.0000000000
Tue May 04 10:11:09 2021,YELLOW,123,231,30,0,0.0000000000
Tue May 04 10:11:09 2021,YELLOW,125,237,30,0,0.0000000000
Tue May 04 10:11:09 2021,YELLOW,127,243,30,0,0.0000000000
Tue May 04 10:11:09 2021,YELLOW,129,249,30,0,0.0000000000
Tue May 04 10:11:09 2021,YELLOW,131,250,30,0,0.0000000000
Tue May 04 10:11:09 2021,YELLOW,133,244,30,0,0.0000000000
Tue May 04 10:11:09 2021,YELLOW,135,238,30,0,0.0000000000
Tue May 04 10:11:09 2021,YELLOW,137,232,30,0,0.0000000000
Tue May 04 10:11:09 2021,YELLOW,139,226,30,0,0.0000000000
Tue May 04 10:11:09 2021,YELLOW,141,220,30,0,0.0000000000
Tue May 04 10:11:09 2021,YELLOW,143,214,30,0,0.0000000000
Tue May 04 10:11:09 2021,YELLOW,145,208,30,0,0.0000000000
Tue May 04 10:11:09 2021,YELLOW,147,202,30,0,0.0000000000
Tue May 04 10:11:09 2021,YELLOW,149,196,30,0,0.0000000000
Tue May 04 10:11:09 2021,YELLOW,151,190,30,0,0.0000000000
Tue May 04 10:11:09 2021,YELLOW,153,184,30,0,0.0000000000
Tue May 04 10:11:10 2021,YELLOW,155,178,30,0,0.0000000000
Tue May 04 10:11:10 2021,YELLOW,157,172,30,0,0.0000000000
Tue May 04 10:11:10 2021,YELLOW,159,166,30,0,0.0000000000
Tue May 04 10:11:10 2021,YELLOW,161,160,30,0,0.0000000000
Tue May 04 10:11:10 2021,YELLOW,163,154,30,0,0.0000000000
Tue May 04 10:11:10 2021,YELLOW,165,148,30,0,0.0000000000
Tue May 04 10:11:10 2021,YELLOW,167,142,30,0,0.0000000000
Tue May 04 10:11:10 2021,YELLOW,169,136,30,0,0.0000000000
Tue May 04 10:11:10 2021,YELLOW,171,130,30,0,0.0000000000
Tue May 04 10:11:10 2021,YELLOW,173,124,30,0,0.0000000000
